Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}

Order{id=22789, symbol='AMZN', side='buy', type='limit', price=3171.41, timeStamp=1608928935}
Order{id=22775, symbol='AMZN', side='sell', type='limit', price=3170.35, timeStamp=1608928929}

Order{id=23514, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929302}
Order{id=23458, symbol='AMZN', side='sell', type='limit', price=3170.63, timeStamp=1608929274}

Order{id=44010, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939604}
Order{id=43989, symbol='AMZN', side='buy', type='limit', price=3171.59, timeStamp=1608939592}

Order{id=36434, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608935803}
Order{id=36433, symbol='AMZN', side='sell', type='limit', price=3171.99, timeStamp=1608935803}

Order{id=10571, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608922741}
Order{id=10393, symbol='AMZN', side='buy', type='limit', price=3171.01, timeStamp=1608922654}

Order{id=20035, symbol='AAPL', side='sell', type='limit', price=130.52, timeStamp=1608927532}
Order{id=19980, symbol='AAPL', side='buy', type='limit', price=131.14, timeStamp=1608927506}

Order{id=14262, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608924592}
Order{id=14258, symbol='AAPL', side='buy', type='limit', price=130.65, timeStamp=1608924590}

Order{id=24720, symbol='AMZN', side='buy', type='limit', price=3171.28, timeStamp=1608929906}
Order{id=24719, symbol='AMZN', side='sell', type='limit', price=3170.48, timeStamp=1608929905}

Order{id=13682, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608924299}
Order{id=13680, symbol='AMZN', side='sell', type='limit', price=3171.54, timeStamp=1608924299}

Order{id=6605, symbol='TSLA', side='sell', type='limit', price=658.85, timeStamp=1608920746}
Order{id=6582, symbol='TSLA', side='buy', type='limit', price=659.11, timeStamp=1608920733}

Order{id=23808, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608929446}
Order{id=23786, symbol='TSLA', side='buy', type='limit', price=658.27, timeStamp=1608929433}

Order{id=14106, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608924515}
Order{id=14095, symbol='TSLA', side='sell', type='limit', price=658.75, timeStamp=1608924510}

Order{id=1490, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608918152}
Order{id=1480, symbol='TSLA', side='sell', type='limit', price=658.81, timeStamp=1608918146}

Order{id=40614, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608937887}
Order{id=40577, symbol='AAPL', side='buy', type='limit', price=130.07, timeStamp=1608937868}

Order{id=13803, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608924359}
Order{id=13758, symbol='TSLA', side='buy', type='limit', price=658.23, timeStamp=1608924335}

Order{id=9960, symbol='TSLA', side='sell', type='limit', price=659.21, timeStamp=1608922433}
Order{id=9948, symbol='TSLA', side='buy', type='limit', price=659.41, timeStamp=1608922427}

Order{id=18495, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926760}
Order{id=18492, symbol='AAPL', side='sell', type='limit', price=130.86, timeStamp=1608926759}

Order{id=42530, symbol='TSLA', side='buy', type='limit', price=659.34, timeStamp=1608938855}
Order{id=42526, symbol='TSLA', side='sell', type='limit', price=659.04, timeStamp=1608938852}

Order{id=8390, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608921637}
Order{id=8380, symbol='AMZN', side='buy', type='limit', price=3171, timeStamp=1608921631}

Order{id=22780, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608928932}
Order{id=22779, symbol='AMZN', side='buy', type='limit', price=3170.05, timeStamp=1608928931}

Order{id=40094, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608937629}
Order{id=40087, symbol='AAPL', side='sell', type='limit', price=131.45, timeStamp=1608937625}

Order{id=11932, symbol='TSLA', side='buy', type='limit', price=659.26, timeStamp=1608923424}
Order{id=11896, symbol='TSLA', side='sell', type='limit', price=658.64, timeStamp=1608923406}

Order{id=28695, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608931910}
Order{id=28684, symbol='TSLA', side='buy', type='limit', price=658.23, timeStamp=1608931906}

Order{id=27115, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608931122}
Order{id=27057, symbol='AAPL', side='buy', type='limit', price=130.91, timeStamp=1608931094}

Order{id=35421, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935298}
Order{id=35290, symbol='AMZN', side='buy', type='limit', price=3170.04, timeStamp=1608935239}

Order{id=24840, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608929971}
Order{id=24799, symbol='TSLA', side='sell', type='limit', price=659.59, timeStamp=1608929948}

Order{id=9031, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608921963}
Order{id=8994, symbol='AAPL', side='sell', type='limit', price=131.59, timeStamp=1608921945}

Order{id=40594, symbol='TSLA', side='buy', type='limit', price=659.7, timeStamp=1608937878}
Order{id=40587, symbol='TSLA', side='sell', type='limit', price=658.84, timeStamp=1608937874}

Order{id=26423, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608930769}
Order{id=26410, symbol='TSLA', side='sell', type='limit', price=659.02, timeStamp=1608930764}

Order{id=17192, symbol='AMZN', side='sell', type='limit', price=3170.51, timeStamp=1608926093}
Order{id=17172, symbol='AMZN', side='buy', type='limit', price=3171.57, timeStamp=1608926083}

Order{id=20472, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927756}
Order{id=20463, symbol='TSLA', side='buy', type='limit', price=659.67, timeStamp=1608927751}

Order{id=6529, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608920705}
Order{id=6484, symbol='AMZN', side='sell', type='limit', price=3171.09, timeStamp=1608920679}

Order{id=28642, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608931887}
Order{id=28611, symbol='AAPL', side='sell', type='limit', price=131.52, timeStamp=1608931872}

Order{id=35282, symbol='TSLA', side='sell', type='limit', price=659.14, timeStamp=1608935235}
Order{id=35280, symbol='TSLA', side='buy', type='limit', price=659.52, timeStamp=1608935235}

Order{id=7007, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920950}
Order{id=6974, symbol='AMZN', side='buy', type='limit', price=3170.07, timeStamp=1608920931}

Order{id=30800, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608932970}
Order{id=30792, symbol='AMZN', side='sell', type='limit', price=3171.68, timeStamp=1608932965}

Order{id=44750, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939970}
Order{id=44745, symbol='TSLA', side='buy', type='limit', price=659.81, timeStamp=1608939968}

Order{id=5883, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920380}
Order{id=5871, symbol='AMZN', side='buy', type='limit', price=3171.37, timeStamp=1608920373}

Order{id=33546, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608934364}
Order{id=33529, symbol='AMZN', side='sell', type='limit', price=3170.8, timeStamp=1608934356}

Order{id=31746, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608933449}
Order{id=31650, symbol='AAPL', side='sell', type='limit', price=131.25, timeStamp=1608933397}

Order{id=35310, symbol='AMZN', side='sell', type='limit', price=3170.27, timeStamp=1608935250}
Order{id=35307, symbol='AMZN', side='buy', type='limit', price=3171.89, timeStamp=1608935248}

Order{id=15081, symbol='TSLA', side='sell', type='limit', price=658.24, timeStamp=1608925003}
Order{id=15078, symbol='TSLA', side='buy', type='limit', price=658.44, timeStamp=1608925001}

Order{id=3292, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608919079}
Order{id=3277, symbol='TSLA', side='sell', type='limit', price=659.35, timeStamp=1608919071}

Order{id=32900, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608934035}
Order{id=32888, symbol='TSLA', side='sell', type='limit', price=658.75, timeStamp=1608934029}

Order{id=37739, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608936444}
Order{id=37705, symbol='AMZN', side='buy', type='limit', price=3170.36, timeStamp=1608936425}

Order{id=5861, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608920369}
Order{id=5847, symbol='AAPL', side='sell', type='limit', price=131.71, timeStamp=1608920363}

Order{id=31498, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608933316}
Order{id=31494, symbol='AAPL', side='buy', type='limit', price=130.14, timeStamp=1608933314}

Order{id=17668, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926344}
Order{id=17642, symbol='TSLA', side='sell', type='limit', price=658.73, timeStamp=1608926332}

Order{id=30933, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933039}
Order{id=30910, symbol='AMZN', side='sell', type='limit', price=3171.13, timeStamp=1608933025}

Order{id=10767, symbol='AAPL', side='buy', type='limit', price=131.77, timeStamp=1608922845}
Order{id=10702, symbol='AAPL', side='sell', type='limit', price=131.55, timeStamp=1608922810}

Order{id=16203, symbol='AAPL', side='sell', type='market', price=130.84, timeStamp=1608925569}
Order{id=16202, symbol='AAPL', side='buy', type='limit', price=131.48, timeStamp=1608925569}

Order{id=31247, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608933194}
Order{id=31230, symbol='AMZN', side='buy', type='limit', price=3170.23, timeStamp=1608933185}

Order{id=17004, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608925992}
Order{id=17003, symbol='AMZN', side='sell', type='limit', price=3170.48, timeStamp=1608925992}

Order{id=23557, symbol='TSLA', side='buy', type='limit', price=659.5, timeStamp=1608929322}
Order{id=23556, symbol='TSLA', side='sell', type='limit', price=658.2, timeStamp=1608929322}

Order{id=19604, symbol='TSLA', side='buy', type='limit', price=659.78, timeStamp=1608927314}
Order{id=19576, symbol='TSLA', side='sell', type='limit', price=658.24, timeStamp=1608927298}

Order{id=28836, symbol='AMZN', side='buy', type='limit', price=3171.62, timeStamp=1608931983}
Order{id=28821, symbol='AMZN', side='sell', type='limit', price=3171.25, timeStamp=1608931977}

Order{id=39191, symbol='AAPL', side='buy', type='limit', price=130.92, timeStamp=1608937167}
Order{id=39163, symbol='AAPL', side='sell', type='limit', price=130.72, timeStamp=1608937154}

Order{id=7503, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608921206}
Order{id=7470, symbol='AMZN', side='sell', type='limit', price=3171.65, timeStamp=1608921190}

Order{id=33845, symbol='AMZN', side='sell', type='limit', price=3170.13, timeStamp=1608934517}
Order{id=33802, symbol='AMZN', side='buy', type='limit', price=3170.71, timeStamp=1608934491}

Order{id=132, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917471}
Order{id=127, symbol='AMZN', side='buy', type='limit', price=3170.58, timeStamp=1608917467}

Order{id=30058, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608932594}
Order{id=30056, symbol='TSLA', side='buy', type='limit', price=659.05, timeStamp=1608932594}

Order{id=29683, symbol='AMZN', side='buy', type='limit', price=3170.76, timeStamp=1608932413}
Order{id=29681, symbol='AMZN', side='sell', type='limit', price=3170.4, timeStamp=1608932412}

Order{id=9845, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608922374}
Order{id=9830, symbol='AAPL', side='buy', type='limit', price=130.31, timeStamp=1608922367}

Order{id=15300, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925114}
Order{id=15245, symbol='AAPL', side='buy', type='limit', price=130.58, timeStamp=1608925088}

Order{id=5061, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608919965}
Order{id=5026, symbol='AMZN', side='sell', type='limit', price=3171.89, timeStamp=1608919948}

Order{id=27150, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608931140}
Order{id=27029, symbol='TSLA', side='buy', type='limit', price=658.17, timeStamp=1608931078}

Order{id=41481, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608938327}
Order{id=41397, symbol='AMZN', side='buy', type='limit', price=3170.27, timeStamp=1608938285}

Order{id=12591, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608923754}
Order{id=12565, symbol='AAPL', side='sell', type='limit', price=131.02, timeStamp=1608923741}

Order{id=7916, symbol='TSLA', side='sell', type='limit', price=658.18, timeStamp=1608921398}
Order{id=7740, symbol='TSLA', side='buy', type='limit', price=658.63, timeStamp=1608921311}

Order{id=3072, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608918965}
Order{id=3066, symbol='TSLA', side='sell', type='limit', price=658.28, timeStamp=1608918963}

Order{id=10994, symbol='AAPL', side='sell', type='limit', price=130.3, timeStamp=1608922969}
Order{id=10894, symbol='AAPL', side='buy', type='limit', price=130.76, timeStamp=1608922915}

Order{id=41422, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608938298}
Order{id=41421, symbol='AMZN', side='sell', type='limit', price=3170.95, timeStamp=1608938297}

Order{id=44224, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939709}
Order{id=44137, symbol='TSLA', side='buy', type='limit', price=658.5, timeStamp=1608939669}

Order{id=3381, symbol='TSLA', side='buy', type='market', price=659.02, timeStamp=1608919123}
Order{id=3378, symbol='TSLA', side='sell', type='limit', price=658.52, timeStamp=1608919122}

Order{id=35246, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935217}
Order{id=35226, symbol='AMZN', side='buy', type='limit', price=3171.88, timeStamp=1608935206}

Order{id=16320, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608925631}
Order{id=16252, symbol='AMZN', side='buy', type='limit', price=3170.01, timeStamp=1608925598}

Order{id=8361, symbol='AAPL', side='sell', type='limit', price=130.19, timeStamp=1608921621}
Order{id=8238, symbol='AAPL', side='buy', type='limit', price=130.39, timeStamp=1608921559}

Order{id=13106, symbol='AMZN', side='buy', type='limit', price=3171.03, timeStamp=1608924013}
Order{id=13098, symbol='AMZN', side='sell', type='limit', price=3170.92, timeStamp=1608924009}

Order{id=17162, symbol='TSLA', side='buy', type='limit', price=659.3, timeStamp=1608926077}
Order{id=17147, symbol='TSLA', side='sell', type='limit', price=658.64, timeStamp=1608926070}

Order{id=35252, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935221}
Order{id=35230, symbol='AAPL', side='sell', type='limit', price=131.13, timeStamp=1608935208}

Order{id=22266, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608928659}
Order{id=22091, symbol='TSLA', side='buy', type='limit', price=658.22, timeStamp=1608928571}

Order{id=38921, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608937031}
Order{id=38863, symbol='AMZN', side='sell', type='limit', price=3171.93, timeStamp=1608937000}

Order{id=44703, symbol='AAPL', side='sell', type='limit', price=130.4, timeStamp=1608939944}
Order{id=44690, symbol='AAPL', side='buy', type='limit', price=130.81, timeStamp=1608939938}

Order{id=163, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917486}
Order{id=158, symbol='AMZN', side='sell', type='limit', price=3170.68, timeStamp=1608917484}

Order{id=28904, symbol='TSLA', side='sell', type='limit', price=658.33, timeStamp=1608932015}
Order{id=28894, symbol='TSLA', side='buy', type='limit', price=659.72, timeStamp=1608932009}

Order{id=41670, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608938421}
Order{id=41667, symbol='TSLA', side='buy', type='limit', price=658.38, timeStamp=1608938419}

Order{id=30743, symbol='TSLA', side='buy', type='market', price=658.92, timeStamp=1608932941}
Order{id=30672, symbol='TSLA', side='sell', type='limit', price=659.71, timeStamp=1608932909}

Order{id=41840, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608938510}
Order{id=41823, symbol='AMZN', side='sell', type='limit', price=3171.8, timeStamp=1608938501}

Order{id=32729, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608933948}
Order{id=32683, symbol='TSLA', side='buy', type='limit', price=658.68, timeStamp=1608933924}

Order{id=15056, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608924990}
Order{id=15053, symbol='AAPL', side='buy', type='limit', price=130.03, timeStamp=1608924989}

Order{id=32430, symbol='TSLA', side='sell', type='limit', price=658.37, timeStamp=1608933797}
Order{id=32394, symbol='TSLA', side='buy', type='limit', price=658.68, timeStamp=1608933781}

Order{id=35662, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935413}
Order{id=35640, symbol='AAPL', side='sell', type='limit', price=131.99, timeStamp=1608935403}

Order{id=22702, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608928889}
Order{id=22697, symbol='TSLA', side='sell', type='limit', price=658.94, timeStamp=1608928886}

Order{id=13815, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608924364}
Order{id=13795, symbol='AAPL', side='buy', type='limit', price=130.37, timeStamp=1608924355}

Order{id=24482, symbol='AMZN', side='buy', type='limit', price=3171.73, timeStamp=1608929785}
Order{id=24468, symbol='AMZN', side='sell', type='limit', price=3171.25, timeStamp=1608929777}

Order{id=32784, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933975}
Order{id=32776, symbol='AMZN', side='sell', type='limit', price=3170.78, timeStamp=1608933972}

Order{id=26161, symbol='AMZN', side='buy', type='limit', price=3171.85, timeStamp=1608930645}
Order{id=26137, symbol='AMZN', side='sell', type='limit', price=3170.81, timeStamp=1608930634}

Order{id=31070, symbol='TSLA', side='buy', type='limit', price=659.11, timeStamp=1608933106}
Order{id=31050, symbol='TSLA', side='sell', type='limit', price=658.64, timeStamp=1608933096}

Order{id=16655, symbol='TSLA', side='sell', type='limit', price=658.71, timeStamp=1608925807}
Order{id=16652, symbol='TSLA', side='buy', type='limit', price=659.88, timeStamp=1608925805}

Order{id=21656, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608928353}
Order{id=21622, symbol='AAPL', side='buy', type='limit', price=130.23, timeStamp=1608928335}

Order{id=1469, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608918141}
Order{id=1438, symbol='AMZN', side='buy', type='limit', price=3170.61, timeStamp=1608918125}

Order{id=45709, symbol='AAPL', side='buy', type='market', price=131.08, timeStamp=1608940448}
Order{id=45688, symbol='AAPL', side='sell', type='limit', price=131.02, timeStamp=1608940437}

Order{id=44204, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939698}
Order{id=44203, symbol='AAPL', side='buy', type='limit', price=130.93, timeStamp=1608939698}

Order{id=36808, symbol='AAPL', side='buy', type='limit', price=131.95, timeStamp=1608935994}
Order{id=36780, symbol='AAPL', side='sell', type='limit', price=131.65, timeStamp=1608935980}

Order{id=40850, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608938010}
Order{id=40824, symbol='AAPL', side='buy', type='limit', price=131.09, timeStamp=1608937994}

Order{id=41285, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608938227}
Order{id=41199, symbol='AAPL', side='buy', type='limit', price=130.24, timeStamp=1608938183}

Order{id=31599, symbol='AMZN', side='buy', type='limit', price=3171.2, timeStamp=1608933371}
Order{id=31596, symbol='AMZN', side='sell', type='limit', price=3170.09, timeStamp=1608933368}

Order{id=35085, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935131}
Order{id=35060, symbol='AAPL', side='sell', type='limit', price=131.78, timeStamp=1608935119}

Order{id=5113, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608919991}
Order{id=5091, symbol='AAPL', side='sell', type='limit', price=130.61, timeStamp=1608919982}

Order{id=21952, symbol='AMZN', side='buy', type='limit', price=3170.84, timeStamp=1608928500}
Order{id=21940, symbol='AMZN', side='sell', type='limit', price=3170.65, timeStamp=1608928496}

Order{id=29079, symbol='AAPL', side='buy', type='limit', price=131.71, timeStamp=1608932103}
Order{id=29047, symbol='AAPL', side='sell', type='limit', price=131.67, timeStamp=1608932088}

Order{id=45971, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608940579}
Order{id=45954, symbol='AMZN', side='sell', type='limit', price=3170.45, timeStamp=1608940569}

Order{id=2461, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608918653}
Order{id=2449, symbol='AAPL', side='buy', type='limit', price=130.19, timeStamp=1608918647}

Order{id=35831, symbol='AMZN', side='buy', type='limit', price=3171.74, timeStamp=1608935502}
Order{id=35821, symbol='AMZN', side='sell', type='limit', price=3170.68, timeStamp=1608935498}

Order{id=40104, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608937634}
Order{id=40099, symbol='AMZN', side='sell', type='limit', price=3171.54, timeStamp=1608937632}

Order{id=26466, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930788}
Order{id=26454, symbol='AMZN', side='sell', type='limit', price=3171.6, timeStamp=1608930783}

Order{id=25050, symbol='AAPL', side='buy', type='limit', price=131.52, timeStamp=1608930085}
Order{id=25049, symbol='AAPL', side='sell', type='limit', price=130.73, timeStamp=1608930084}

Order{id=45338, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940268}
Order{id=45328, symbol='TSLA', side='sell', type='limit', price=658.66, timeStamp=1608940262}

Order{id=41431, symbol='TSLA', side='buy', type='market', price=659.71, timeStamp=1608938302}
Order{id=41409, symbol='TSLA', side='sell', type='limit', price=659.27, timeStamp=1608938292}

Order{id=20763, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927901}
Order{id=20753, symbol='TSLA', side='buy', type='limit', price=659.4, timeStamp=1608927898}

Order{id=15930, symbol='AAPL', side='buy', type='limit', price=131.9, timeStamp=1608925434}
Order{id=15924, symbol='AAPL', side='sell', type='limit', price=130.14, timeStamp=1608925431}

Order{id=14567, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608924749}
Order{id=14560, symbol='AMZN', side='sell', type='limit', price=3170.98, timeStamp=1608924746}

Order{id=12661, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608923787}
Order{id=12516, symbol='AMZN', side='sell', type='limit', price=3171.92, timeStamp=1608923714}

Order{id=24420, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929752}
Order{id=24393, symbol='AAPL', side='buy', type='limit', price=131.28, timeStamp=1608929739}

Order{id=24027, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608929558}
Order{id=24022, symbol='TSLA', side='buy', type='limit', price=659.55, timeStamp=1608929556}

Order{id=38549, symbol='AAPL', side='sell', type='limit', price=130.22, timeStamp=1608936844}
Order{id=38501, symbol='AAPL', side='buy', type='limit', price=130.22, timeStamp=1608936823}

Order{id=6161, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920514}
Order{id=6087, symbol='TSLA', side='buy', type='limit', price=658.84, timeStamp=1608920475}

Order{id=3526, symbol='AMZN', side='buy', type='limit', price=3170.71, timeStamp=1608919190}
Order{id=3508, symbol='AMZN', side='sell', type='limit', price=3170.67, timeStamp=1608919181}

Order{id=13444, symbol='TSLA', side='buy', type='limit', price=659.79, timeStamp=1608924182}
Order{id=13303, symbol='TSLA', side='sell', type='limit', price=659.54, timeStamp=1608924110}

Order{id=33725, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608934451}
Order{id=33720, symbol='AMZN', side='sell', type='limit', price=3170.28, timeStamp=1608934448}

Order{id=42730, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608938953}
Order{id=42689, symbol='AMZN', side='buy', type='limit', price=3170.2, timeStamp=1608938933}

Order{id=20922, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927984}
Order{id=20861, symbol='AMZN', side='buy', type='limit', price=3170.18, timeStamp=1608927954}

Order{id=39895, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608937526}
Order{id=39893, symbol='AMZN', side='buy', type='limit', price=3170.14, timeStamp=1608937524}

Order{id=2900, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608918877}
Order{id=2899, symbol='TSLA', side='sell', type='limit', price=658.51, timeStamp=1608918876}

Order{id=20513, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927775}
Order{id=20512, symbol='AMZN', side='buy', type='limit', price=3170.21, timeStamp=1608927775}

Order{id=338, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917578}
Order{id=179, symbol='AMZN', side='sell', type='limit', price=3171.91, timeStamp=1608917496}

Order{id=21478, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608928260}
Order{id=21467, symbol='AAPL', side='sell', type='limit', price=131.66, timeStamp=1608928254}

Order{id=28383, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608931757}
Order{id=28381, symbol='AAPL', side='sell', type='limit', price=130.62, timeStamp=1608931755}

Order{id=792, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917802}
Order{id=783, symbol='AMZN', side='sell', type='limit', price=3170.74, timeStamp=1608917799}

Order{id=45744, symbol='AAPL', side='sell', type='limit', price=131.56, timeStamp=1608940465}
Order{id=45726, symbol='AAPL', side='buy', type='limit', price=131.59, timeStamp=1608940455}

Order{id=17117, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926053}
Order{id=17110, symbol='AMZN', side='sell', type='limit', price=3170.69, timeStamp=1608926050}

Order{id=44829, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940012}
Order{id=44813, symbol='AAPL', side='sell', type='limit', price=131.57, timeStamp=1608940003}

Order{id=1773, symbol='AMZN', side='buy', type='market', price=3170.72, timeStamp=1608918298}
Order{id=1727, symbol='AMZN', side='sell', type='limit', price=3171.92, timeStamp=1608918273}

Order{id=11121, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608923024}
Order{id=11110, symbol='AMZN', side='buy', type='limit', price=3170.49, timeStamp=1608923020}

Order{id=31532, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608933334}
Order{id=31530, symbol='AAPL', side='buy', type='limit', price=131.11, timeStamp=1608933332}

Order{id=21925, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608928490}
Order{id=21917, symbol='AAPL', side='buy', type='limit', price=130.95, timeStamp=1608928487}

Order{id=9328, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922118}
Order{id=9322, symbol='TSLA', side='sell', type='limit', price=659.54, timeStamp=1608922114}

Order{id=19042, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927037}
Order{id=19037, symbol='TSLA', side='buy', type='limit', price=658.46, timeStamp=1608927033}

Order{id=39526, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608937338}
Order{id=39476, symbol='AMZN', side='sell', type='limit', price=3171.88, timeStamp=1608937312}

Order{id=26144, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608930638}
Order{id=26027, symbol='TSLA', side='buy', type='limit', price=658.17, timeStamp=1608930582}

Order{id=15395, symbol='TSLA', side='sell', type='market', price=658.49, timeStamp=1608925163}
Order{id=15374, symbol='TSLA', side='buy', type='limit', price=659.16, timeStamp=1608925152}

Order{id=41780, symbol='TSLA', side='sell', type='limit', price=658.51, timeStamp=1608938477}
Order{id=41775, symbol='TSLA', side='buy', type='limit', price=659.31, timeStamp=1608938474}

Order{id=23070, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929077}
Order{id=22948, symbol='AAPL', side='buy', type='limit', price=130.22, timeStamp=1608929017}

Order{id=44501, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939845}
Order{id=44335, symbol='TSLA', side='buy', type='limit', price=658.18, timeStamp=1608939760}

Order{id=882, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608917846}
Order{id=859, symbol='AAPL', side='buy', type='limit', price=130.97, timeStamp=1608917837}

Order{id=33805, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608934494}
Order{id=33773, symbol='AAPL', side='buy', type='limit', price=130.51, timeStamp=1608934478}

