Order{id=2, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917400}
Order{id=18621, symbol='AMZN', side='sell', type='market', price=3170.42, timeStamp=1608926825}
Order{id=18623, symbol='FB', side='sell', type='limit', price=266.38, timeStamp=1608926826}
Order{id=18624, symbol='FB', side='buy', type='limit', price=266.85, timeStamp=1608926827}
Order{id=18625, symbol='GOOG', side='buy', type='limit', price=1733.59, timeStamp=1608926827}
Order{id=18628, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608926828}
Order{id=18630, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926830}
Order{id=18633, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926831}
Order{id=18634, symbol='FB', side='sell', type='limit', price=266.1, timeStamp=1608926831}
Order{id=18635, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926832}
Order{id=18636, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926832}
Order{id=18637, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926833}
Order{id=18638, symbol='GOOG', side='buy', type='limit', price=1732.03, timeStamp=1608926834}
Order{id=18639, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608926834}
Order{id=18642, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926836}
Order{id=18643, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926836}
Order{id=18645, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926837}
Order{id=18647, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926839}
Order{id=18648, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926840}
Order{id=18649, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608926841}
Order{id=18652, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926842}
Order{id=18654, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926842}
Order{id=18657, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926843}
Order{id=18658, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926843}
Order{id=18661, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926844}
Order{id=18664, symbol='AAPL', side='buy', type='market', price=130.98, timeStamp=1608926846}
Order{id=18666, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926847}
Order{id=18667, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926848}
Order{id=18668, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926849}
Order{id=18670, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926850}
Order{id=18671, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926851}
Order{id=18672, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926851}
Order{id=18673, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926852}
Order{id=18675, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926853}
Order{id=18676, symbol='GOOG', side='buy', type='limit', price=1732.17, timeStamp=1608926854}
Order{id=18677, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926854}
Order{id=18678, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926855}
Order{id=18679, symbol='FB', side='buy', type='limit', price=265.72, timeStamp=1608926855}
Order{id=18680, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926856}
Order{id=18681, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926856}
Order{id=18683, symbol='FB', side='sell', type='limit', price=266.73, timeStamp=1608926857}
Order{id=18684, symbol='GOOG', side='buy', type='limit', price=null, timeStamp=1608926857}
Order{id=18685, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926857}
Order{id=18686, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926858}
Order{id=18687, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926859}
Order{id=18690, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926860}
Order{id=18691, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926860}
Order{id=18693, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926861}
Order{id=18695, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926862}
Order{id=18697, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926862}
Order{id=18698, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926863}
Order{id=18701, symbol='FB', side='sell', type='limit', price=265.82, timeStamp=1608926865}
Order{id=18703, symbol='GOOG', side='sell', type='limit', price=1732.5, timeStamp=1608926866}
Order{id=18705, symbol='FB', side='sell', type='limit', price=265.08, timeStamp=1608926867}
Order{id=18706, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926868}
Order{id=18707, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926868}
Order{id=18708, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926869}
Order{id=18714, symbol='FB', side='buy', type='limit', price=266.35, timeStamp=1608926872}
Order{id=18715, symbol='FB', side='buy', type='limit', price=265.55, timeStamp=1608926872}
Order{id=18716, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926872}
Order{id=18717, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926873}
Order{id=18718, symbol='FB', side='buy', type='limit', price=266.32, timeStamp=1608926873}
Order{id=18721, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926875}
Order{id=18723, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926875}
Order{id=18724, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926876}
Order{id=18725, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926877}
Order{id=18726, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926878}
Order{id=18727, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926878}
Order{id=18728, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926879}
Order{id=18730, symbol='GOOG', side='sell', type='limit', price=1733.72, timeStamp=1608926879}
Order{id=18735, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926882}
Order{id=18736, symbol='GOOG', side='sell', type='market', price=1732.96, timeStamp=1608926883}
Order{id=18738, symbol='GOOG', side='sell', type='limit', price=1732.93, timeStamp=1608926884}
Order{id=18740, symbol='GOOG', side='buy', type='limit', price=1732.24, timeStamp=1608926885}
Order{id=18741, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926886}
Order{id=18745, symbol='AMZN', side='sell', type='market', price=3170.32, timeStamp=1608926887}
Order{id=18746, symbol='FB', side='sell', type='limit', price=266.52, timeStamp=1608926887}
Order{id=18747, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926887}
Order{id=18750, symbol='GOOG', side='sell', type='limit', price=1733.05, timeStamp=1608926890}
Order{id=18752, symbol='FB', side='sell', type='limit', price=266.21, timeStamp=1608926890}
Order{id=18754, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926892}
Order{id=18760, symbol='GOOG', side='sell', type='limit', price=1732.78, timeStamp=1608926896}
Order{id=18761, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926897}
Order{id=18762, symbol='FB', side='buy', type='market', price=266.12, timeStamp=1608926897}
Order{id=18764, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926898}
Order{id=18765, symbol='GOOG', side='sell', type='limit', price=1732.24, timeStamp=1608926898}
Order{id=18770, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926900}
Order{id=18773, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926902}
Order{id=18775, symbol='FB', side='buy', type='market', price=265.74, timeStamp=1608926903}
Order{id=18776, symbol='TSLA', side='sell', type='market', price=659.8, timeStamp=1608926903}
Order{id=18783, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608926907}
Order{id=18784, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926908}
Order{id=18789, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926912}
Order{id=18790, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926913}
Order{id=18791, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926914}
Order{id=18792, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926914}
Order{id=18794, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608926914}
Order{id=18795, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926915}
Order{id=18796, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608926915}
Order{id=18798, symbol='GOOG', side='buy', type='limit', price=1733.61, timeStamp=1608926917}
Order{id=18799, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926917}
Order{id=18801, symbol='GOOG', side='sell', type='limit', price=1732.6, timeStamp=1608926918}
Order{id=18803, symbol='FB', side='buy', type='limit', price=265.97, timeStamp=1608926918}
Order{id=18806, symbol='GOOG', side='sell', type='limit', price=1733.52, timeStamp=1608926919}
Order{id=18807, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926920}
Order{id=18808, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926920}
Order{id=18810, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926921}
Order{id=18812, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926922}
Order{id=18814, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926924}
Order{id=18816, symbol='FB', side='sell', type='limit', price=266.69, timeStamp=1608926925}
Order{id=18817, symbol='FB', side='buy', type='limit', price=266.84, timeStamp=1608926925}
Order{id=18820, symbol='FB', side='buy', type='limit', price=266.61, timeStamp=1608926927}
Order{id=18821, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926928}
Order{id=18824, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926929}
Order{id=18827, symbol='FB', side='buy', type='limit', price=266.52, timeStamp=1608926930}
Order{id=18828, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926931}
Order{id=18829, symbol='FB', side='buy', type='limit', price=265.75, timeStamp=1608926931}
Order{id=18832, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926932}
Order{id=18833, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926933}
Order{id=18835, symbol='AMZN', side='sell', type='market', price=3170.84, timeStamp=1608926935}
Order{id=18836, symbol='GOOG', side='buy', type='limit', price=1732.91, timeStamp=1608926935}
Order{id=18839, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926936}
Order{id=18840, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926937}
Order{id=18846, symbol='GOOG', side='sell', type='limit', price=1732.53, timeStamp=1608926940}
Order{id=18848, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926940}
Order{id=18849, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926941}
Order{id=18850, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926942}
Order{id=18851, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926942}
Order{id=18852, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926943}
Order{id=18853, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926944}
Order{id=18854, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926945}
Order{id=18855, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926945}
Order{id=18857, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926945}
Order{id=18858, symbol='GOOG', side='sell', type='limit', price=1732.56, timeStamp=1608926945}
Order{id=18866, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926948}
Order{id=18871, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926951}
Order{id=18872, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926952}
Order{id=18875, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926952}
Order{id=18877, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926954}
Order{id=18878, symbol='FB', side='buy', type='limit', price=266.37, timeStamp=1608926954}
Order{id=18879, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926955}
Order{id=18883, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926957}
Order{id=18884, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608926957}
Order{id=18888, symbol='GOOG', side='sell', type='limit', price=1733.71, timeStamp=1608926961}
Order{id=18890, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926962}
Order{id=18895, symbol='GOOG', side='buy', type='limit', price=1733.84, timeStamp=1608926966}
Order{id=18897, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926967}
Order{id=18899, symbol='GOOG', side='buy', type='limit', price=1732.06, timeStamp=1608926967}
Order{id=18900, symbol='AMZN', side='buy', type='market', price=3171.62, timeStamp=1608926968}
Order{id=18904, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926970}
Order{id=18905, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926970}
Order{id=18909, symbol='AAPL', side='sell', type='limit', price=null, timeStamp=1608926971}
Order{id=18910, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926972}
Order{id=18913, symbol='FB', side='buy', type='market', price=null, timeStamp=1608926974}
Order{id=18914, symbol='FB', side='buy', type='limit', price=265.38, timeStamp=1608926974}
Order{id=18917, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926975}
Order{id=18923, symbol='FB', side='buy', type='limit', price=265.73, timeStamp=1608926977}
Order{id=18924, symbol='GOOG', side='buy', type='limit', price=1733.32, timeStamp=1608926977}
Order{id=18926, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926979}
Order{id=18928, symbol='GOOG', side='sell', type='market', price=1733.65, timeStamp=1608926980}
Order{id=18933, symbol='FB', side='sell', type='limit', price=266.99, timeStamp=1608926983}
Order{id=18934, symbol='GOOG', side='sell', type='limit', price=1733.09, timeStamp=1608926983}
Order{id=18935, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926983}
Order{id=18936, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926984}
Order{id=18939, symbol='GOOG', side='buy', type='limit', price=1733.34, timeStamp=1608926986}
Order{id=18940, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926986}
Order{id=18942, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926988}
Order{id=18943, symbol='GOOG', side='buy', type='limit', price=1733.28, timeStamp=1608926988}
Order{id=18945, symbol='GOOG', side='buy', type='limit', price=1733.59, timeStamp=1608926989}
Order{id=18947, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926990}
Order{id=18951, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608926992}
Order{id=18953, symbol='FB', side='sell', type='limit', price=266.26, timeStamp=1608926993}
Order{id=18954, symbol='FB', side='sell', type='limit', price=265.29, timeStamp=1608926994}
Order{id=18957, symbol='GOOG', side='sell', type='limit', price=1732.4, timeStamp=1608926995}
Order{id=18959, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926996}
Order{id=18960, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926996}
Order{id=18961, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608926996}
Order{id=18962, symbol='GOOG', side='buy', type='limit', price=1732.53, timeStamp=1608926997}
Order{id=18963, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926997}
Order{id=18964, symbol='FB', side='sell', type='market', price=null, timeStamp=1608926997}
Order{id=18969, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927000}
Order{id=18970, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927001}
Order{id=18971, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927002}
Order{id=18972, symbol='GOOG', side='buy', type='limit', price=1732.9, timeStamp=1608927002}
Order{id=18973, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927003}
Order{id=18974, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927003}
Order{id=18975, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927004}
Order{id=18976, symbol='FB', side='buy', type='limit', price=265.87, timeStamp=1608927004}
Order{id=18977, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927004}
Order{id=18978, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927005}
Order{id=18979, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927006}
Order{id=18982, symbol='FB', side='sell', type='limit', price=266.15, timeStamp=1608927007}
Order{id=18983, symbol='GOOG', side='sell', type='limit', price=1733.83, timeStamp=1608927007}
Order{id=18985, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927009}
Order{id=18989, symbol='GOOG', side='sell', type='limit', price=1733.17, timeStamp=1608927011}
Order{id=18990, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927011}
Order{id=18995, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927013}
Order{id=18996, symbol='FB', side='sell', type='limit', price=266.76, timeStamp=1608927014}
Order{id=18997, symbol='GOOG', side='sell', type='limit', price=1732.52, timeStamp=1608927014}
Order{id=18999, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927015}
Order{id=19002, symbol='FB', side='sell', type='limit', price=266.16, timeStamp=1608927017}
Order{id=19008, symbol='GOOG', side='buy', type='limit', price=1732.31, timeStamp=1608927019}
Order{id=19009, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927019}
Order{id=19010, symbol='GOOG', side='sell', type='limit', price=1732.57, timeStamp=1608927020}
Order{id=19011, symbol='GOOG', side='sell', type='market', price=1733.81, timeStamp=1608927020}
Order{id=19012, symbol='FB', side='buy', type='limit', price=265.13, timeStamp=1608927021}
Order{id=19022, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927026}
Order{id=19026, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927028}
Order{id=19027, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927029}
Order{id=19029, symbol='FB', side='sell', type='limit', price=266.12, timeStamp=1608927029}
Order{id=19031, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927030}
Order{id=19032, symbol='GOOG', side='buy', type='limit', price=1732.69, timeStamp=1608927031}
Order{id=19033, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927031}
Order{id=19034, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927032}
Order{id=19035, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927032}
Order{id=19044, symbol='FB', side='sell', type='limit', price=265.08, timeStamp=1608927037}
Order{id=19045, symbol='FB', side='buy', type='limit', price=265.24, timeStamp=1608927038}
Order{id=19046, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927039}
Order{id=19047, symbol='FB', side='sell', type='limit', price=266.69, timeStamp=1608927039}
Order{id=19049, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927040}
Order{id=19051, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927041}
Order{id=19052, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927042}
Order{id=19053, symbol='FB', side='sell', type='limit', price=265.95, timeStamp=1608927043}
Order{id=19054, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927043}
Order{id=19055, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927043}
Order{id=19056, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927044}
Order{id=19057, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927044}
Order{id=19058, symbol='GOOG', side='sell', type='limit', price=1733.99, timeStamp=1608927045}
Order{id=19059, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927045}
Order{id=19060, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927046}
Order{id=19061, symbol='FB', side='buy', type='limit', price=266.4, timeStamp=1608927046}
Order{id=19063, symbol='GOOG', side='buy', type='limit', price=1732.19, timeStamp=1608927048}
Order{id=19064, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927049}
Order{id=19066, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927049}
Order{id=19071, symbol='FB', side='buy', type='limit', price=266.74, timeStamp=1608927052}
Order{id=19072, symbol='GOOG', side='sell', type='limit', price=1733.43, timeStamp=1608927053}
Order{id=19073, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927053}
Order{id=19074, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927053}
Order{id=19075, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927053}
Order{id=19076, symbol='GOOG', side='buy', type='limit', price=1733.05, timeStamp=1608927054}
Order{id=19078, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927055}
Order{id=19079, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608927055}
Order{id=19080, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927056}
Order{id=19081, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927057}
Order{id=19083, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927058}
Order{id=19084, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927059}
Order{id=19086, symbol='FB', side='buy', type='limit', price=265.65, timeStamp=1608927060}
Order{id=19087, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927061}
Order{id=19088, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608927061}
Order{id=19090, symbol='FB', side='sell', type='limit', price=265.33, timeStamp=1608927062}
Order{id=19094, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927063}
Order{id=19096, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927064}
Order{id=19097, symbol='GOOG', side='sell', type='limit', price=1732.34, timeStamp=1608927065}
Order{id=19098, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927065}
Order{id=19099, symbol='GOOG', side='buy', type='limit', price=1732.56, timeStamp=1608927066}
Order{id=19105, symbol='FB', side='buy', type='limit', price=265.28, timeStamp=1608927068}
Order{id=19111, symbol='GOOG', side='buy', type='limit', price=1732.78, timeStamp=1608927072}
Order{id=19112, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927073}
Order{id=19113, symbol='FB', side='buy', type='limit', price=266.61, timeStamp=1608927073}
Order{id=19114, symbol='GOOG', side='sell', type='limit', price=1732.6, timeStamp=1608927073}
Order{id=19116, symbol='TSLA', side='buy', type='limit', price=null, timeStamp=1608927075}
Order{id=19117, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927075}
Order{id=19119, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927077}
Order{id=19121, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927078}
Order{id=19122, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927078}
Order{id=19123, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927078}
Order{id=19125, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608927079}
Order{id=19127, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927080}
Order{id=19128, symbol='FB', side='sell', type='limit', price=265.86, timeStamp=1608927080}
Order{id=19129, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927081}
Order{id=19130, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608927082}
Order{id=19132, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927083}
Order{id=19133, symbol='FB', side='sell', type='limit', price=266.7, timeStamp=1608927083}
Order{id=19134, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927084}
Order{id=19135, symbol='GOOG', side='sell', type='limit', price=1733.96, timeStamp=1608927084}
Order{id=19136, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927085}
Order{id=19137, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927085}
Order{id=19138, symbol='FB', side='buy', type='limit', price=266.57, timeStamp=1608927085}
Order{id=19140, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927086}
Order{id=19141, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927086}
Order{id=19142, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927087}
Order{id=19144, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927089}
Order{id=19149, symbol='GOOG', side='buy', type='limit', price=1732.22, timeStamp=1608927092}
Order{id=19151, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927093}
Order{id=19152, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927094}
Order{id=19153, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927094}
Order{id=19155, symbol='TSLA', side='sell', type='market', price=659.19, timeStamp=1608927094}
Order{id=19156, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927095}
Order{id=19158, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927096}
Order{id=19159, symbol='GOOG', side='buy', type='limit', price=1733.05, timeStamp=1608927097}
Order{id=19160, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927097}
Order{id=19162, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927098}
Order{id=19167, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927101}
Order{id=19168, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927101}
Order{id=19171, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927102}
Order{id=19173, symbol='FB', side='buy', type='limit', price=265.21, timeStamp=1608927104}
Order{id=19176, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927105}
Order{id=19177, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927106}
Order{id=19178, symbol='FB', side='buy', type='limit', price=266.61, timeStamp=1608927106}
Order{id=19186, symbol='GOOG', side='sell', type='limit', price=1732.73, timeStamp=1608927112}
Order{id=19187, symbol='FB', side='buy', type='limit', price=266.61, timeStamp=1608927113}
Order{id=19188, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927113}
Order{id=19189, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927114}
Order{id=19193, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927115}
Order{id=19197, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927117}
Order{id=19198, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927118}
Order{id=19200, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927119}
Order{id=19201, symbol='FB', side='buy', type='limit', price=266.85, timeStamp=1608927119}
Order{id=19202, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927120}
Order{id=19203, symbol='GOOG', side='sell', type='limit', price=1732.12, timeStamp=1608927120}
Order{id=19205, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927121}
Order{id=19208, symbol='FB', side='buy', type='limit', price=266.82, timeStamp=1608927122}
Order{id=19212, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608927125}
Order{id=19213, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927126}
Order{id=19215, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927126}
Order{id=19217, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608927127}
Order{id=19222, symbol='FB', side='buy', type='limit', price=265.43, timeStamp=1608927130}
Order{id=19225, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927130}
Order{id=19226, symbol='GOOG', side='buy', type='limit', price=1733.23, timeStamp=1608927130}
Order{id=19228, symbol='GOOG', side='buy', type='limit', price=1733.88, timeStamp=1608927132}
Order{id=19229, symbol='FB', side='sell', type='limit', price=266.71, timeStamp=1608927133}
Order{id=19230, symbol='GOOG', side='buy', type='limit', price=1733.02, timeStamp=1608927133}
Order{id=19234, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927136}
Order{id=19236, symbol='FB', side='buy', type='limit', price=266.37, timeStamp=1608927137}
Order{id=19237, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927137}
Order{id=19238, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927137}
Order{id=19240, symbol='FB', side='sell', type='limit', price=265.76, timeStamp=1608927138}
Order{id=19241, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927139}
Order{id=19242, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608927139}
